x	y	total	home	work
4511935.0	5347670.0	1311	866	445
4504581.0	5341783.5	817	510	307
4491178.5	5342258.5	784	519	265
4496678.5	5369763.0	422	282	140
4503278.5	5350340.5	510	332	178
4484340.5	5357249.0	22090	14711	7379
4481427.0	5362646.0	2104	1401	703
4498550.0	5353614.5	921	604	317
4485942.0	5337060.0	1099	709	390
4493682.5	5351729.0	7844	5204	2640
4499590.5	5359250.5	702	467	235
4488325.5	5355454.0	2222	1480	742
4467859.0	5331594.0	27406	18261	9145
4509783.0	5356190.0	883	591	292
4511233.5	5348363.0	819	534	285
4489838.5	5339512.0	2730	1815	915
4505875.0	5356669.0	337	221	116
4499477.0	5362687.5	781	518	263
4497776.0	5346844.0	812	537	275
4510174.0	5342884.0	468	312	156
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	470	310	160
4497936.0	5365234.5	409	270	139
4495707.0	5344803.5	1255	805	450
4485864.0	5343176.0	1029	679	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	739	489	250
4488588.0	5348786.0	1283	848	435
