x	y	total	home	work
4511935.0	5347670.0	1335	890	445
4504581.0	5341783.5	886	553	333
4491178.5	5342258.5	776	511	265
4496678.5	5369763.0	408	280	128
4503278.5	5350340.5	507	327	180
4484340.5	5357249.0	22090	14710	7380
4498550.0	5353614.5	984	648	336
4481427.0	5362646.0	2118	1411	707
4485942.0	5337060.0	1099	709	390
4493682.5	5351729.0	7731	5097	2634
4499590.5	5359250.5	629	409	220
4488325.5	5355454.0	2221	1473	748
4467859.0	5331594.0	27412	18267	9145
4509783.0	5356190.0	925	618	307
4511233.5	5348363.0	816	530	286
4489838.5	5339512.0	2729	1814	915
4505875.0	5356669.0	349	231	118
4499477.0	5362687.5	747	477	270
4497776.0	5346844.0	810	535	275
4510174.0	5342884.0	476	320	156
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	503	338	165
4497936.0	5365234.5	388	253	135
4495707.0	5344803.5	1261	811	450
4485864.0	5343176.0	1029	680	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	732	482	250
4488588.0	5348786.0	1275	840	435
