x	y	total	home	work
4511935.0	5347670.0	1041	675	366
4491178.5	5342258.5	657	423	234
4504581.0	5341783.5	110	49	61
4496678.5	5369763.0	313	219	94
4503278.5	5350340.5	415	269	146
4484340.5	5357249.0	21864	14551	7313
4481427.0	5362646.0	1976	1302	674
4498550.0	5353614.5	746	494	252
4485942.0	5337060.0	1019	657	362
4493682.5	5351729.0	6224	4085	2139
4499590.5	5359250.5	620	418	202
4488325.5	5355454.0	2030	1340	690
4467859.0	5331594.0	27038	18001	9037
4509783.0	5356190.0	231	89	142
4511233.5	5348363.0	201	115	86
4489838.5	5339512.0	2418	1562	856
4505875.0	5356669.0	35	13	22
4499477.0	5362687.5	622	442	180
4497776.0	5346844.0	666	420	246
4510174.0	5342884.0	111	46	65
4475709.0	5343146.5	1759	1164	595
4503791.5	5346582.5	237	132	105
4497936.0	5365234.5	306	211	95
4495707.0	5344803.5	1212	791	421
4485864.0	5343176.0	685	434	251
4493354.0	5352510.5	3661	2417	1244
4487083.0	5345227.5	539	338	201
4488588.0	5348786.0	912	534	378
