x	y	total	home	work
4511935.0	5347670.0	1030	669	361
4491178.5	5342258.5	654	414	240
4504581.0	5341783.5	69	43	26
4496678.5	5369763.0	214	140	74
4503278.5	5350340.5	331	189	142
4484340.5	5357249.0	21462	14133	7329
4481427.0	5362646.0	1722	1066	656
4498550.0	5353614.5	559	299	260
4485942.0	5337060.0	1024	655	369
4493682.5	5351729.0	5610	3538	2072
4499590.5	5359250.5	498	307	191
4488325.5	5355454.0	1362	788	574
4467859.0	5331594.0	26944	17887	9057
4509783.0	5356190.0	132	64	68
4511233.5	5348363.0	227	137	90
4489838.5	5339512.0	2377	1536	841
4505875.0	5356669.0	22	8	14
4499477.0	5362687.5	159	89	70
4497776.0	5346844.0	653	409	244
4510174.0	5342884.0	114	76	38
4475709.0	5343146.5	1747	1147	600
4503791.5	5346582.5	205	108	97
4497936.0	5365234.5	117	59	58
4495707.0	5344803.5	1154	731	423
4485864.0	5343176.0	639	402	237
4493354.0	5352510.5	2321	1205	1116
4487083.0	5345227.5	519	331	188
4488588.0	5348786.0	947	609	338
