x	y	total	home	work
4511935.0	5347670.0	1689	1134	555
4504581.0	5341783.5	1109	730	379
4491178.5	5342258.5	782	517	265
4496678.5	5369763.0	382	262	120
4503278.5	5350340.5	528	339	189
4484340.5	5357249.0	22111	14731	7380
4481427.0	5362646.0	2134	1416	718
4498550.0	5353614.5	1013	670	343
4485942.0	5337060.0	1112	722	390
4493682.5	5351729.0	7607	4974	2633
4499590.5	5359250.5	591	379	212
4488325.5	5355454.0	2221	1472	749
4467859.0	5331594.0	27420	18275	9145
4509783.0	5356190.0	1439	948	491
4511233.5	5348363.0	1238	812	426
4489838.5	5339512.0	2732	1817	915
4505875.0	5356669.0	475	320	155
4499477.0	5362687.5	637	358	279
4497776.0	5346844.0	810	535	275
4510174.0	5342884.0	966	647	319
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	521	351	170
4497936.0	5365234.5	377	232	145
4495707.0	5344803.5	1328	878	450
4485864.0	5343176.0	1038	689	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	736	486	250
4488588.0	5348786.0	1277	842	435
