x	y	total	home	work
4511935.0	5347670.0	1316	871	445
4504581.0	5341783.5	820	518	302
4491178.5	5342258.5	776	511	265
4496678.5	5369763.0	426	284	142
4503278.5	5350340.5	496	320	176
4484340.5	5357249.0	22104	14724	7380
4481427.0	5362646.0	2086	1386	700
4498550.0	5353614.5	866	576	290
4485942.0	5337060.0	1095	705	390
4493682.5	5351729.0	7823	5183	2640
4499590.5	5359250.5	691	462	229
4488325.5	5355454.0	2214	1471	743
4467859.0	5331594.0	27390	18245	9145
4509783.0	5356190.0	813	540	273
4511233.5	5348363.0	814	528	286
4489838.5	5339512.0	2718	1805	913
4505875.0	5356669.0	326	215	111
4499477.0	5362687.5	769	510	259
4497776.0	5346844.0	810	535	275
4510174.0	5342884.0	458	301	157
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	442	293	149
4497936.0	5365234.5	406	271	135
4495707.0	5344803.5	1257	807	450
4485864.0	5343176.0	996	655	341
4493354.0	5352510.5	3751	2486	1265
4487083.0	5345227.5	719	476	243
4488588.0	5348786.0	1273	840	433
