x	y	total	home	work
4511935.0	5347670.0	1691	1136	555
4504581.0	5341783.5	1082	716	366
4491178.5	5342258.5	782	517	265
4496678.5	5369763.0	380	267	113
4503278.5	5350340.5	528	340	188
4484340.5	5357249.0	22109	14729	7380
4498550.0	5353614.5	1011	668	343
4481427.0	5362646.0	2131	1413	718
4485942.0	5337060.0	1111	721	390
4493682.5	5351729.0	7630	4995	2635
4499590.5	5359250.5	605	390	215
4488325.5	5355454.0	2224	1474	750
4467859.0	5331594.0	27424	18279	9145
4509783.0	5356190.0	1422	937	485
4511233.5	5348363.0	1230	811	419
4489838.5	5339512.0	2733	1818	915
4505875.0	5356669.0	464	308	156
4499477.0	5362687.5	665	388	277
4497776.0	5346844.0	814	539	275
4510174.0	5342884.0	939	624	315
4475709.0	5343146.5	1847	1227	620
4503791.5	5346582.5	519	350	169
4497936.0	5365234.5	374	235	139
4495707.0	5344803.5	1328	878	450
4485864.0	5343176.0	1035	686	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	737	487	250
4488588.0	5348786.0	1277	842	435
