x	y	total	home	work
4511935.0	5347670.0	1049	681	368
4491178.5	5342258.5	676	440	236
4504581.0	5341783.5	108	49	59
4496678.5	5369763.0	323	214	109
4503278.5	5350340.5	424	276	148
4484340.5	5357249.0	21859	14547	7312
4481427.0	5362646.0	1999	1315	684
4498550.0	5353614.5	759	502	257
4485942.0	5337060.0	1020	657	363
4493682.5	5351729.0	6260	4093	2167
4499590.5	5359250.5	583	376	207
4488325.5	5355454.0	2108	1397	711
4467859.0	5331594.0	27045	18009	9036
4509783.0	5356190.0	224	80	144
4511233.5	5348363.0	191	120	71
4489838.5	5339512.0	2496	1638	858
4505875.0	5356669.0	34	11	23
4499477.0	5362687.5	610	415	195
4497776.0	5346844.0	694	448	246
4510174.0	5342884.0	107	46	61
4475709.0	5343146.5	1760	1166	594
4503791.5	5346582.5	296	182	114
4497936.0	5365234.5	298	196	102
4495707.0	5344803.5	1205	781	424
4485864.0	5343176.0	770	495	275
4493354.0	5352510.5	3737	2474	1263
4487083.0	5345227.5	581	373	208
4488588.0	5348786.0	1042	642	400
