x	y	total	home	work
4511935.0	5347670.0	1050	682	368
4491178.5	5342258.5	675	440	235
4504581.0	5341783.5	108	51	57
4496678.5	5369763.0	332	215	117
4503278.5	5350340.5	423	275	148
4484340.5	5357249.0	21865	14552	7313
4481427.0	5362646.0	1995	1311	684
4498550.0	5353614.5	762	504	258
4485942.0	5337060.0	1026	662	364
4493682.5	5351729.0	6281	4111	2170
4499590.5	5359250.5	588	377	211
4488325.5	5355454.0	2112	1399	713
4467859.0	5331594.0	27040	18004	9036
4509783.0	5356190.0	229	82	147
4511233.5	5348363.0	198	123	75
4489838.5	5339512.0	2513	1651	862
4505875.0	5356669.0	37	15	22
4499477.0	5362687.5	622	415	207
4497776.0	5346844.0	702	455	247
4510174.0	5342884.0	109	46	63
4475709.0	5343146.5	1763	1168	595
4503791.5	5346582.5	298	186	112
4497936.0	5365234.5	308	204	104
4495707.0	5344803.5	1213	790	423
4485864.0	5343176.0	790	508	282
4493354.0	5352510.5	3744	2479	1265
4487083.0	5345227.5	586	377	209
4488588.0	5348786.0	1064	662	402
