x	y	total	home	work
4511935.0	5347670.0	1057	673	384
4504581.0	5341783.5	261	156	105
4491178.5	5342258.5	690	435	255
4496678.5	5369763.0	236	153	83
4503278.5	5350340.5	354	198	156
4484340.5	5357249.0	21600	14241	7359
4481427.0	5362646.0	1792	1124	668
4498550.0	5353614.5	581	314	267
4485942.0	5337060.0	1063	682	381
4493682.5	5351729.0	6259	3940	2319
4499590.5	5359250.5	516	323	193
4488325.5	5355454.0	1401	819	582
4467859.0	5331594.0	27111	17996	9115
4509783.0	5356190.0	563	353	210
4511233.5	5348363.0	627	379	248
4489838.5	5339512.0	2420	1561	859
4505875.0	5356669.0	146	85	61
4499477.0	5362687.5	175	102	73
4497776.0	5346844.0	689	425	264
4510174.0	5342884.0	353	220	133
4475709.0	5343146.5	1778	1165	613
4503791.5	5346582.5	200	100	100
4497936.0	5365234.5	131	67	64
4495707.0	5344803.5	1180	742	438
4485864.0	5343176.0	671	425	246
4493354.0	5352510.5	2358	1245	1113
4487083.0	5345227.5	560	357	203
4488588.0	5348786.0	983	632	351
