x	y	total	home	work
4511935.0	5347670.0	1036	671	365
4491178.5	5342258.5	636	407	229
4504581.0	5341783.5	103	47	56
4496678.5	5369763.0	213	142	71
4503278.5	5350340.5	330	189	141
4484340.5	5357249.0	21711	14402	7309
4481427.0	5362646.0	1865	1198	667
4498550.0	5353614.5	589	344	245
4485942.0	5337060.0	1012	651	361
4493682.5	5351729.0	5312	3388	1924
4499590.5	5359250.5	495	306	189
4488325.5	5355454.0	1600	987	613
4467859.0	5331594.0	26926	17889	9037
4509783.0	5356190.0	158	58	100
4511233.5	5348363.0	126	72	54
4489838.5	5339512.0	2349	1522	827
4505875.0	5356669.0	32	14	18
4499477.0	5362687.5	273	199	74
4497776.0	5346844.0	655	410	245
4510174.0	5342884.0	102	42	60
4475709.0	5343146.5	1743	1148	595
4503791.5	5346582.5	204	107	97
4497936.0	5365234.5	198	139	59
4495707.0	5344803.5	1137	720	417
4485864.0	5343176.0	565	340	225
4493354.0	5352510.5	3020	1870	1150
4487083.0	5345227.5	450	254	196
4488588.0	5348786.0	714	369	345
