x	y	total	home	work
4511935.0	5347670.0	1135	713	422
4504581.0	5341783.5	561	380	181
4491178.5	5342258.5	710	450	260
4496678.5	5369763.0	342	215	127
4503278.5	5350340.5	446	275	171
4484340.5	5357249.0	21886	14508	7378
4481427.0	5362646.0	1959	1262	697
4498550.0	5353614.5	819	532	287
4485942.0	5337060.0	1080	691	389
4493682.5	5351729.0	7054	4443	2611
4499590.5	5359250.5	653	433	220
4488325.5	5355454.0	1711	1062	649
4467859.0	5331594.0	27223	18084	9139
4509783.0	5356190.0	768	510	258
4511233.5	5348363.0	726	447	279
4489838.5	5339512.0	2437	1572	865
4505875.0	5356669.0	262	176	86
4499477.0	5362687.5	598	418	180
4497776.0	5346844.0	734	460	274
4510174.0	5342884.0	404	256	148
4475709.0	5343146.5	1810	1190	620
4503791.5	5346582.5	288	167	121
4497936.0	5365234.5	332	217	115
4495707.0	5344803.5	1214	769	445
4485864.0	5343176.0	692	439	253
4493354.0	5352510.5	2889	1735	1154
4487083.0	5345227.5	586	373	213
4488588.0	5348786.0	1069	688	381
