x	y	total	home	work
4511935.0	5347670.0	1069	699	370
4491178.5	5342258.5	696	456	240
4504581.0	5341783.5	115	50	65
4496678.5	5369763.0	450	270	180
4503278.5	5350340.5	438	288	150
4484340.5	5357249.0	21878	14563	7315
4481427.0	5362646.0	1988	1294	694
4498550.0	5353614.5	810	538	272
4485942.0	5337060.0	1035	670	365
4493682.5	5351729.0	6506	4284	2222
4499590.5	5359250.5	680	391	289
4488325.5	5355454.0	2146	1426	720
4467859.0	5331594.0	27086	18048	9038
4509783.0	5356190.0	232	86	146
4511233.5	5348363.0	204	118	86
4489838.5	5339512.0	2579	1691	888
4505875.0	5356669.0	35	15	20
4499477.0	5362687.5	816	456	360
4497776.0	5346844.0	734	484	250
4510174.0	5342884.0	109	47	62
4475709.0	5343146.5	1770	1175	595
4497936.0	5365234.5	405	239	166
4503791.5	5346582.5	363	243	120
4495707.0	5344803.5	1222	797	425
4485864.0	5343176.0	893	590	303
4493354.0	5352510.5	3745	2480	1265
4487083.0	5345227.5	627	414	213
4488588.0	5348786.0	1196	786	410
