x	y	total	home	work
4511935.0	5347670.0	1083	676	407
4504581.0	5341783.5	346	218	128
4491178.5	5342258.5	696	440	256
4496678.5	5369763.0	239	153	86
4503278.5	5350340.5	355	198	157
4484340.5	5357249.0	21624	14257	7367
4481427.0	5362646.0	1808	1135	673
4498550.0	5353614.5	583	314	269
4485942.0	5337060.0	1067	681	386
4493682.5	5351729.0	6409	4016	2393
4499590.5	5359250.5	524	326	198
4488325.5	5355454.0	1401	818	583
4467859.0	5331594.0	27134	18001	9133
4509783.0	5356190.0	705	462	243
4511233.5	5348363.0	661	394	267
4489838.5	5339512.0	2428	1564	864
4505875.0	5356669.0	204	135	69
4499477.0	5362687.5	173	100	73
4497776.0	5346844.0	691	426	265
4510174.0	5342884.0	360	227	133
4475709.0	5343146.5	1789	1171	618
4503791.5	5346582.5	200	103	97
4497936.0	5365234.5	132	66	66
4495707.0	5344803.5	1181	742	439
4485864.0	5343176.0	679	430	249
4493354.0	5352510.5	2334	1218	1116
4487083.0	5345227.5	568	361	207
4488588.0	5348786.0	991	635	356
