ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	28.98379703410589	28.98379703410589	28.98379703410589	28.98379703410589
1	29.117912129838658	28.69221822790373	29.093230345253783	29.494242462603836
2	30.69105366753186	29.923453980207263	30.45065695329081	30.977859926374308
3	31.64210086027833	31.02129054948571	31.577062447633352	32.13283434578114
4	33.300962497516615	32.518491591141526	33.16413447520279	33.80977735926413
5	34.23964833176863	33.673053152107705	34.198195392476954	34.7233376328462
6	34.43216704860267	34.04438559280858	34.443482367819875	34.8425791428314
7	35.44616601555343	33.14538157235641	35.63501637542383	38.124651178491476
8	37.32049363476449	35.93913380961821	37.883805476491396	39.82847714336509
9	39.59873028177974	38.351554080001094	39.74404707973927	41.13654007947827
10	40.5557186448338	39.48466910884377	40.796772999544565	42.10887689024608
11	40.77175085542165	39.11939255021646	41.57080972256307	44.022226894909764
12	43.54217245902222	42.53343437656619	43.67197216091509	44.81050994526413
13	45.18273698055267	44.09244820476453	45.337606206807145	46.58276420885016
14	46.22072849665745	45.345130361827074	46.476130450447286	47.60713053906776
15	47.016447246353046	46.38292492530667	47.441957362047056	48.50098979878792
16	48.39569162605641	47.874500629336346	48.71475882203461	49.555017014733544
17	49.3266054174334	48.86742800396196	49.773583364115545	50.6797387242693
18	49.6553408706249	49.21088552323596	50.28774610582754	51.36460668841911
19	58.354134767924485	53.97757770286704	56.83658922326003	59.69560074365364
20	60.1883140943809	57.50548022434233	60.592575957092706	63.67967168984385
21	63.58895807251342	61.400419215710144	65.95932295464203	70.51822669357425
22	64.58938212071389	63.24823472532413	67.04118781167818	70.83414089803209
23	67.89391720722689	66.42896319519696	70.56433215772364	74.69970112024839
24	64.25766384030918	63.305795046248775	68.14670729671289	72.98761954717757
25	67.36085262397235	65.9220161429916	70.97725578818279	76.03249543337344
26	72.63118055415654	71.40944526457402	75.62113317122602	79.83282107787845
27	67.93476452868276	67.4762109360956	73.27295673202684	79.06970252795804
28	70.11096156341505	69.41165687407455	75.22713891018746	81.04262094630106
29	69.78331541711893	69.34140385494064	74.9330715628472	80.52473927075309
30	69.03478547133152	68.41433932881812	74.50100988868165	80.58768044854426
31	69.92365063535469	69.39699968453428	75.3187814653366	81.24056324613876
32	69.9978561278328	69.51603154962345	75.558164678547	81.60029780746872
33	67.86170430321593	67.35883796548234	74.52386051112546	81.68888305676839
34	65.8733188454384	65.32941897274274	73.11883245307708	80.9082459334095
35	68.55245682113826	67.94527186781872	74.50930580419158	81.0733397405626
36	68.4828506886924	67.80161640337704	74.71239959370313	81.6231827840289
37	67.5633933543645	66.99757869958549	73.76609735892708	80.53461601826773
38	69.65009375879623	68.86151145846294	75.03232646026508	81.2031414620666
39	68.54551302916695	67.73639575584932	74.7939508865054	81.85150601716052
40	66.80251714725154	66.16043674830716	73.14715034107928	80.13386393384937
41	69.26199189012335	68.41307249625434	75.33179812079426	82.25052374533222
42	69.43425201071844	68.94704610495356	75.68171980197174	82.41639349898868
43	72.43449838479039	71.48282146247152	77.30466111648097	83.1265007704891
44	72.83788505178262	72.01704309645713	77.85390506212657	83.69076702779705
