Iteration	pt_travel	pt_wait	stageActivity_travel	stageActivity_wait	walk_travel	walk_wait
34	25361.66083333333	23768.694166666668	0.0	0.0	62100.35055555555	0.0
35	25359.846388888887	23893.918055555554	0.0	0.0	62270.614166666666	0.0
36	25346.290277777778	23238.596388888887	0.0	0.0	62271.22638888889	0.0
37	25342.16388888889	23229.713055555556	0.0	0.0	61866.122777777775	0.0
38	25359.469722222224	22103.956388888888	0.0	0.0	61890.93916666666	0.0
39	25319.922777777778	22671.710555555557	0.0	0.0	61438.35138888889	0.0
40	25269.2775	22241.115555555556	0.0	0.0	61105.05527777778	0.0
41	25354.925555555557	22748.49777777778	0.0	0.0	60901.41027777778	0.0
42	25390.41888888889	22801.292222222222	0.0	0.0	61007.20416666667	0.0
43	25371.32	21717.856944444444	0.0	0.0	60934.34166666667	0.0
44	25338.577222222222	21756.705	0.0	0.0	60713.83083333333	0.0
45	25427.081388888888	21907.515833333335	0.0	0.0	60395.039722222224	0.0
46	25415.02611111111	22207.320833333335	0.0	0.0	59398.50777777778	0.0
47	25443.858055555556	22051.054444444446	0.0	0.0	59669.31972222222	0.0
48	25591.843055555557	22154.910277777777	0.0	0.0	59998.97555555555	0.0
49	25610.973611111112	21132.72333333333	0.0	0.0	59315.09166666667	0.0
50	25705.154166666667	21831.265833333335	0.0	0.0	59019.52722222222	0.0
51	25618.355	20902.486666666668	0.0	0.0	58782.08972222222	0.0
52	25768.044444444444	20692.882222222222	0.0	0.0	58924.09444444445	0.0
53	25661.919444444444	20423.781944444443	0.0	0.0	58540.12111111111	0.0
54	25771.241666666665	20077.983333333334	0.0	0.0	58332.48138888889	0.0
55	25696.332222222223	19816.312777777777	0.0	0.0	57939.53472222222	0.0
56	25684.5775	19658.64861111111	0.0	0.0	57850.87777777778	0.0
57	25723.436944444446	19593.35638888889	0.0	0.0	57588.65583333333	0.0
58	25768.126111111113	20013.3325	0.0	0.0	57033.119166666664	0.0
59	25749.735277777778	19188.32	0.0	0.0	57406.92972222222	0.0
60	25833.09361111111	19944.08916666667	0.0	0.0	56857.19138888889	0.0
61	25768.804166666665	18400.313611111113	0.0	0.0	56786.10083333333	0.0
62	25760.99861111111	18837.158055555556	0.0	0.0	56919.2375	0.0
63	25875.979722222222	19109.234166666665	0.0	0.0	55403.76861111111	0.0
64	26040.23638888889	19598.108333333334	0.0	0.0	55337.41305555555	0.0
65	26010.656666666666	18537.779166666667	0.0	0.0	55039.48694444444	0.0
66	25981.841944444444	18170.081388888888	0.0	0.0	54617.115277777775	0.0
67	26198.225555555557	18034.73361111111	0.0	0.0	53884.35916666667	0.0
68	26300.52138888889	18097.79138888889	0.0	0.0	53524.72277777778	0.0
69	26462.84361111111	17911.263055555555	0.0	0.0	53285.24138888889	0.0
70	26512.169444444444	17828.170555555556	0.0	0.0	52700.43861111111	0.0
71	26651.95472222222	17799.0025	0.0	0.0	52234.080555555556	0.0
72	26687.954166666666	17970.47388888889	0.0	0.0	52053.81611111111	0.0
73	26864.676666666666	17615.195277777777	0.0	0.0	51807.80222222222	0.0
74	26853.696666666667	19050.629722222224	0.0	0.0	49631.578888888886	0.0
75	27050.90166666667	19135.30722222222	0.0	0.0	49584.60833333333	0.0
76	27119.165833333333	18913.968055555557	0.0	0.0	49629.463055555556	0.0
77	27266.064444444444	18659.235555555555	0.0	0.0	49406.22277777778	0.0
78	27295.331944444446	18411.681666666667	0.0	0.0	48840.31555555556	0.0
79	27157.949722222223	18076.59972222222	0.0	0.0	49715.405	0.0
80	27396.348611111112	18537.024444444443	0.0	0.0	47745.504166666666	0.0
81	27615.133333333335	18581.620555555557	0.0	0.0	46989.41527777778	0.0
82	27717.774444444443	18575.775555555556	0.0	0.0	46406.25861111111	0.0
83	27713.209722222222	18126.155555555557	0.0	0.0	46074.22694444445	0.0
84	27748.403055555555	18297.426666666666	0.0	0.0	45674.00111111111	0.0
85	27823.055833333332	18210.04472222222	0.0	0.0	45470.88805555556	0.0
86	27963.101944444443	18393.324722222223	0.0	0.0	45303.65972222222	0.0
87	27862.786944444444	17979.316666666666	0.0	0.0	45034.6025	0.0
88	27945.768055555556	18258.626666666667	0.0	0.0	44837.5875	0.0
89	27896.69111111111	18078.560833333333	0.0	0.0	44671.778333333335	0.0
90	27885.41361111111	18214.805277777778	0.0	0.0	44513.02583333333	0.0
91	27952.7625	18373.186944444446	0.0	0.0	44567.33583333333	0.0
92	27865.80138888889	18116.62361111111	0.0	0.0	44451.43027777778	0.0
93	27886.951666666668	18327.241666666665	0.0	0.0	44514.845	0.0
94	27660.679444444446	19207.118611111113	0.0	0.0	40790.66	0.0
95	27834.30361111111	19736.289166666666	0.0	0.0	41018.92694444444	0.0
96	27727.5925	19684.12638888889	0.0	0.0	40560.234444444446	0.0
97	27881.32888888889	20378.764166666668	0.0	0.0	41438.3475	0.0
98	27920.147777777776	19487.736944444445	0.0	0.0	41319.387777777774	0.0
99	28051.33388888889	19481.4325	0.0	0.0	41513.06361111111	0.0
100	28028.5975	19572.098055555554	0.0	0.0	41337.13138888889	0.0
101	28093.175833333335	19621.38	0.0	0.0	41308.074166666665	0.0
102	28139.09833333333	19752.43611111111	0.0	0.0	41330.96805555555	0.0
103	28416.2675	19913.47388888889	0.0	0.0	41082.9225	0.0
104	28423.28777777778	19722.778611111113	0.0	0.0	40835.3925	0.0
105	28567.430555555555	19325.66277777778	0.0	0.0	40050.02694444444	0.0
106	28546.105	19413.684166666666	0.0	0.0	40118.35333333333	0.0
107	28600.91611111111	18690.795	0.0	0.0	39237.11305555556	0.0
108	28725.856944444444	19050.046388888888	0.0	0.0	39743.009722222225	0.0
109	28807.523333333334	19393.91083333333	0.0	0.0	39428.51388888889	0.0
110	28724.829444444444	18951.259444444444	0.0	0.0	39485.76	0.0
111	28848.49777777778	19662.31472222222	0.0	0.0	38914.81722222222	0.0
112	28731.185555555556	18675.9575	0.0	0.0	38943.73972222222	0.0
113	28940.66277777778	19452.18222222222	0.0	0.0	38818.588055555556	0.0
114	28780.420555555556	18378.856111111112	0.0	0.0	38693.15611111111	0.0
115	28876.235833333332	19239.645277777778	0.0	0.0	38529.551666666666	0.0
116	28788.44777777778	18380.425555555557	0.0	0.0	38304.45444444445	0.0
117	28881.78277777778	18586.648333333334	0.0	0.0	38427.874444444446	0.0
118	28613.012222222223	18080.55138888889	0.0	0.0	38366.161944444444	0.0
119	28672.977222222224	19483.551111111112	0.0	0.0	36786.395833333336	0.0
120	28581.626111111113	19285.979722222222	0.0	0.0	36609.87777777778	0.0
121	28789.814444444444	19293.91	0.0	0.0	36702.1425	0.0
122	28769.230277777777	19018.195833333335	0.0	0.0	36543.1425	0.0
123	28735.466666666667	19099.99	0.0	0.0	36561.053611111114	0.0
124	28786.51722222222	18879.734722222223	0.0	0.0	36605.67361111111	0.0
125	28765.98611111111	18922.210555555557	0.0	0.0	36621.127222222225	0.0
126	28737.2725	18646.75611111111	0.0	0.0	36686.68305555556	0.0
127	28790.09	18804.06861111111	0.0	0.0	36569.22	0.0
128	28884.875277777777	18946.49388888889	0.0	0.0	36317.262777777774	0.0
129	28879.96722222222	19306.058055555557	0.0	0.0	35906.69111111111	0.0
130	29003.2925	18903.006666666668	0.0	0.0	36102.4875	0.0
131	29077.28777777778	19129.019444444446	0.0	0.0	35752.89472222222	0.0
132	28972.60638888889	18806.000555555554	0.0	0.0	35819.12222222222	0.0
133	29041.012222222223	18847.3	0.0	0.0	35549.08027777778	0.0
134	29006.415	19057.45	0.0	0.0	35611.975	0.0
135	28957.054444444446	19144.58861111111	0.0	0.0	34075.25777777778	0.0
136	28979.408055555556	19689.2325	0.0	0.0	34202.67611111111	0.0
137	29153.566666666666	20297.87277777778	0.0	0.0	34348.15083333333	0.0
138	29094.773055555557	20361.490555555556	0.0	0.0	33712.59333333333	0.0
139	29256.27888888889	20479.700833333332	0.0	0.0	33926.7475	0.0
140	29282.422222222223	20842.11138888889	0.0	0.0	34030.398888888885	0.0
141	29434.623333333333	20728.424722222222	0.0	0.0	34256.70805555556	0.0
142	29339.024166666666	20988.278055555555	0.0	0.0	34227.10833333333	0.0
143	29506.223055555554	20988.70888888889	0.0	0.0	34115.60333333333	0.0
144	29506.334722222222	21003.981666666667	0.0	0.0	34445.02444444445	0.0
145	29425.43472222222	21118.31472222222	0.0	0.0	32668.178333333333	0.0
146	29426.931944444445	22152.28361111111	0.0	0.0	32530.518333333333	0.0
147	29537.421944444446	22909.773055555557	0.0	0.0	32584.18611111111	0.0
148	29550.181111111113	22673.373888888887	0.0	0.0	32625.578055555554	0.0
149	29749.94	22724.111944444445	0.0	0.0	32254.248888888887	0.0
150	29657.199166666665	23058.444722222222	0.0	0.0	32177.03	0.0
151	29852.49722222222	22358.450277777778	0.0	0.0	31822.114444444444	0.0
152	29739.643055555556	22585.38472222222	0.0	0.0	31527.39138888889	0.0
153	30079.825555555555	23257.645833333332	0.0	0.0	31162.366388888888	0.0
154	29804.648055555557	22308.867222222223	0.0	0.0	30617.153611111113	0.0
155	30370.414166666666	22496.24861111111	0.0	0.0	30288.758333333335	0.0
156	30286.643333333333	23868.92388888889	0.0	0.0	29719.711666666666	0.0
157	30660.301944444444	22301.157222222224	0.0	0.0	29359.331666666665	0.0
158	30475.915833333333	22371.896944444445	0.0	0.0	28751.800555555557	0.0
159	30901.333055555555	21806.5475	0.0	0.0	28237.463055555556	0.0
160	30733.01027777778	21668.284166666668	0.0	0.0	27956.446111111112	0.0
161	31152.782222222224	21752.96222222222	0.0	0.0	27478.79861111111	0.0
162	30996.328055555554	21212.70888888889	0.0	0.0	27230.27361111111	0.0
163	31460.24722222222	21161.626944444444	0.0	0.0	27139.958055555555	0.0
164	31288.73361111111	21441.91388888889	0.0	0.0	26832.16277777778	0.0
165	31544.230833333335	21551.65	0.0	0.0	26967.554166666665	0.0
166	31257.893055555556	22339.367777777778	0.0	0.0	26726.500277777777	0.0
167	31609.79138888889	21784.105555555554	0.0	0.0	26605.90388888889	0.0
168	31397.379722222224	22552.919444444444	0.0	0.0	26601.277222222223	0.0
169	31710.542777777777	22661.40388888889	0.0	0.0	25886.941666666666	0.0
170	31615.37	23264.178333333333	0.0	0.0	25795.661666666667	0.0
171	32043.098611111112	23108.086944444443	0.0	0.0	25811.668611111112	0.0
172	31989.19277777778	23139.362222222222	0.0	0.0	26073.46888888889	0.0
173	32032.897777777776	23076.291944444445	0.0	0.0	25973.801111111112	0.0
174	31649.965	22791.724166666667	0.0	0.0	25243.894444444446	0.0
175	31939.16611111111	23529.452222222222	0.0	0.0	25493.895277777778	0.0
176	31984.78361111111	23588.63111111111	0.0	0.0	25595.40166666667	0.0
177	32244.43138888889	23010.522222222222	0.0	0.0	25432.07138888889	0.0
178	32095.203611111112	22024.935555555556	0.0	0.0	23074.386944444443	0.0
179	32144.013333333332	22606.52527777778	0.0	0.0	22884.89138888889	0.0
180	32494.15638888889	24105.6	0.0	0.0	22435.159722222223	0.0
181	32702.54138888889	24296.59888888889	0.0	0.0	22450.089722222223	0.0
182	32851.74333333333	24575.424444444445	0.0	0.0	22362.463888888888	0.0
183	32817.24333333333	23784.409166666668	0.0	0.0	21919.608888888888	0.0
184	33214.213055555556	24504.528333333332	0.0	0.0	21565.349166666667	0.0
185	33146.83611111111	24053.733055555556	0.0	0.0	21338.629444444443	0.0
186	33420.43944444445	24569.25611111111	0.0	0.0	20851.413333333334	0.0
187	33553.24222222222	24936.532222222224	0.0	0.0	20186.930277777778	0.0
188	33955.894166666665	24534.509444444444	0.0	0.0	19949.117222222223	0.0
189	33858.13555555556	23337.62111111111	0.0	0.0	19853.13111111111	0.0
190	34179.484444444446	24220.71	0.0	0.0	19091.38388888889	0.0
191	34072.896944444445	23532.16083333333	0.0	0.0	18641.908055555556	0.0
192	34402.43777777778	24382.470833333333	0.0	0.0	18272.74472222222	0.0
193	34381.62305555555	23821.987777777777	0.0	0.0	17811.65861111111	0.0
194	34707.44527777778	23601.598611111112	0.0	0.0	17535.760555555556	0.0
195	34535.06416666666	23341.695555555554	0.0	0.0	17138.479722222222	0.0
196	34650.01388888889	24513.270277777778	0.0	0.0	16731.92361111111	0.0
197	34504.86472222222	23929.185555555556	0.0	0.0	16543.876111111113	0.0
198	34659.79222222222	24153.86111111111	0.0	0.0	16352.452777777778	0.0
199	35050.418333333335	24972.59833333333	0.0	0.0	16505.96861111111	0.0
200	34947.73111111111	24247.778611111113	0.0	0.0	16087.650555555556	0.0
201	35067.76416666667	23910.10388888889	0.0	0.0	16320.68861111111	0.0
202	34913.845	23696.57611111111	0.0	0.0	16266.278888888888	0.0
203	34958.359444444446	24108.69777777778	0.0	0.0	16248.431388888888	0.0
204	34991.788611111115	24348.64972222222	0.0	0.0	16221.12361111111	0.0
205	34872.62388888889	24014.321111111112	0.0	0.0	16024.604722222222	0.0
206	35035.595	24632.770555555555	0.0	0.0	15944.06	0.0
207	35057.49388888889	23826.209722222222	0.0	0.0	15865.374166666666	0.0
208	35323.360555555555	24410.515833333335	0.0	0.0	15846.7925	0.0
209	35112.226111111115	24159.17388888889	0.0	0.0	15862.989444444445	0.0
210	35153.41305555555	24294.553055555556	0.0	0.0	15763.114444444445	0.0
211	35183.165	24136.64638888889	0.0	0.0	15733.09888888889	0.0
212	35221.13	24418.839444444446	0.0	0.0	15852.752777777778	0.0
213	35435.65361111111	24181.783888888887	0.0	0.0	15734.836111111112	0.0
214	35474.5675	24333.76027777778	0.0	0.0	15593.091944444444	0.0
215	35268.79944444444	24287.896666666667	0.0	0.0	15806.421944444444	0.0
216	35643.59638888889	24354.886388888888	0.0	0.0	15784.878333333334	0.0
217	35261.66777777778	23933.48888888889	0.0	0.0	15583.49111111111	0.0
218	35546.10333333333	24466.73972222222	0.0	0.0	15593.049722222222	0.0
219	35478.563055555554	24318.046666666665	0.0	0.0	15502.41888888889	0.0
220	35351.913611111115	25007.640833333335	0.0	0.0	15616.354444444445	0.0
221	35538.35638888889	24100.279444444444	0.0	0.0	15617.583333333334	0.0
222	35360.37888888889	24545.3525	0.0	0.0	15542.281388888889	0.0
223	35407.630277777775	24479.022777777776	0.0	0.0	15667.142777777777	0.0
224	35194.0075	24455.618333333332	0.0	0.0	15473.880277777778	0.0
225	35513.176666666666	24856.308333333334	0.0	0.0	15755.758055555556	0.0
226	35309.77777777778	23711.480277777777	0.0	0.0	15523.916944444445	0.0
227	35626.93138888889	24884.709444444445	0.0	0.0	15577.896388888888	0.0
228	35421.81	24228.48277777778	0.0	0.0	15546.87	0.0
229	35333.063055555554	24303.254166666666	0.0	0.0	15518.339722222223	0.0
230	35515.69472222222	24987.00611111111	0.0	0.0	15338.755555555555	0.0
231	35640.57777777778	24581.724166666667	0.0	0.0	15483.723333333333	0.0
232	35411.58	24352.801944444444	0.0	0.0	15340.814444444444	0.0
233	35459.48055555556	24411.288333333334	0.0	0.0	15100.34638888889	0.0
234	35628.868055555555	24375.012777777778	0.0	0.0	15478.391944444444	0.0
235	35941.26833333333	24490.171944444446	0.0	0.0	15571.991666666667	0.0
236	35760.64805555555	24660.26388888889	0.0	0.0	15358.873333333333	0.0
237	35859.137777777774	24329.08388888889	0.0	0.0	15209.190833333334	0.0
238	35713.161944444444	24457.865555555556	0.0	0.0	15488.684166666666	0.0
239	35847.30333333334	24401.74472222222	0.0	0.0	15364.705277777777	0.0
240	35603.54722222222	24204.015555555554	0.0	0.0	15256.73138888889	0.0
241	35676.93305555556	25047.63	0.0	0.0	15208.258333333333	0.0
242	36013.75083333333	24479.464444444446	0.0	0.0	15404.031666666666	0.0
243	35967.35444444444	24316.725	0.0	0.0	15390.781666666666	0.0
244	35905.15	24562.129166666666	0.0	0.0	15283.023611111112	0.0
245	36029.319444444445	24519.730277777777	0.0	0.0	15367.516944444444	0.0
246	35837.636666666665	24825.051666666666	0.0	0.0	15062.894722222221	0.0
247	36076.964166666665	24332.046388888888	0.0	0.0	15084.047222222222	0.0
248	35790.90638888889	24357.746666666666	0.0	0.0	15232.48361111111	0.0
249	35981.32361111111	24893.25527777778	0.0	0.0	15067.703333333333	0.0
250	36074.14666666667	24651.477777777778	0.0	0.0	15364.729166666666	0.0
251	36108.309166666666	24657.09527777778	0.0	0.0	15146.843611111111	0.0
252	35901.328055555554	24973.8375	0.0	0.0	15093.816944444445	0.0
253	36386.366944444446	25267.668611111112	0.0	0.0	15031.181944444445	0.0
254	36265.48777777778	24608.83388888889	0.0	0.0	15069.245	0.0
255	36339.00472222222	24808.4	0.0	0.0	14947.540555555555	0.0
256	36074.36027777778	24323.628333333334	0.0	0.0	15074.34861111111	0.0
257	36197.58305555556	24752.008333333335	0.0	0.0	15022.666111111112	0.0
258	35986.529444444444	24557.393888888888	0.0	0.0	15114.464444444444	0.0
259	36193.1475	24802.508055555554	0.0	0.0	14959.436666666666	0.0
260	36300.43555555555	24909.645833333332	0.0	0.0	14867.336666666666	0.0
261	36391.20777777778	25208.146944444445	0.0	0.0	14863.166666666666	0.0
262	36514.745	24791.699166666665	0.0	0.0	15107.164722222222	0.0
263	36196.88722222222	24713.19722222222	0.0	0.0	14948.27	0.0
264	36324.850277777776	25348.457222222223	0.0	0.0	14876.864166666666	0.0
265	36404.771944444445	24985.263333333332	0.0	0.0	14867.488611111112	0.0
266	36247.300833333335	24683.698888888888	0.0	0.0	14901.357777777777	0.0
267	36436.39666666667	24960.79472222222	0.0	0.0	14904.191388888888	0.0
268	36552.244166666664	24904.032222222224	0.0	0.0	14873.103333333333	0.0
269	36243.47833333333	25263.16611111111	0.0	0.0	14807.8475	0.0
270	36192.829722222225	24807.668611111112	0.0	0.0	14839.255	0.0
271	36556.208333333336	25355.93666666667	0.0	0.0	14666.660833333333	0.0
272	36641.91888888889	25146.6675	0.0	0.0	14713.981666666667	0.0
273	36369.57861111111	24913.7975	0.0	0.0	14630.521666666667	0.0
274	36496.48805555556	25207.82138888889	0.0	0.0	14682.493611111111	0.0
275	36381.15944444444	25154.54138888889	0.0	0.0	14729.85861111111	0.0
276	36552.0275	25555.146944444445	0.0	0.0	14705.031944444445	0.0
277	36338.25833333333	24585.341111111113	0.0	0.0	14648.842222222222	0.0
278	36417.83111111111	25278.19111111111	0.0	0.0	14615.171944444444	0.0
279	36468.60083333333	25266.65861111111	0.0	0.0	14529.887777777778	0.0
280	36474.21055555555	24454.7325	0.0	0.0	14642.016944444444	0.0
281	36332.198333333334	24775.33861111111	0.0	0.0	14694.499444444444	0.0
282	36650.64111111111	25200.443055555555	0.0	0.0	14653.27	0.0
283	36680.454722222225	25262.9475	0.0	0.0	14520.795	0.0
284	36634.20638888889	24861.110277777778	0.0	0.0	14759.88361111111	0.0
285	36711.93861111111	25147.514444444445	0.0	0.0	14692.35	0.0
286	36674.86722222222	24564.054166666665	0.0	0.0	14619.300277777778	0.0
287	36914.95527777778	24981.37722222222	0.0	0.0	14740.487777777778	0.0
288	36867.168333333335	24808.105833333335	0.0	0.0	14531.593055555555	0.0
289	36756.48111111111	24748.87416666667	0.0	0.0	14523.914444444445	0.0
290	36870.688888888886	25202.645	0.0	0.0	14458.9	0.0
291	36938.839166666665	25023.54388888889	0.0	0.0	14530.458888888888	0.0
292	36774.32444444444	25047.113055555557	0.0	0.0	14441.180555555555	0.0
293	36762.72694444445	26094.62277777778	0.0	0.0	14419.674444444445	0.0
294	37125.868055555555	24983.0475	0.0	0.0	14422.320833333333	0.0
295	36958.970555555556	24958.28583333333	0.0	0.0	14361.615277777777	0.0
296	37008.88111111111	25318.014722222222	0.0	0.0	14292.506666666666	0.0
297	37116.03361111111	25065.382777777777	0.0	0.0	14421.3975	0.0
298	37142.33388888889	24741.966111111113	0.0	0.0	14403.612777777778	0.0
299	37129.22777777778	24922.245	0.0	0.0	14456.284444444444	0.0
300	37217.313888888886	25151.887777777778	0.0	0.0	14349.770277777778	0.0
301	36829.7625	24706.7425	0.0	0.0	14378.675833333333	0.0
302	37195.334444444445	26274.301666666666	0.0	0.0	14302.23138888889	0.0
303	36832.20805555556	24723.623888888887	0.0	0.0	14290.921666666667	0.0
304	37077.232777777775	25651.965555555555	0.0	0.0	14308.489722222223	0.0
305	37036.43388888889	25576.429722222223	0.0	0.0	14217.189444444444	0.0
306	36919.75944444445	24966.993333333332	0.0	0.0	14152.384722222223	0.0
307	36929.300833333335	26574.6125	0.0	0.0	14205.87611111111	0.0
308	37080.50305555556	25238.3875	0.0	0.0	14106.239166666666	0.0
309	37020.71527777778	26094.60361111111	0.0	0.0	14125.378055555555	0.0
310	37213.895	25628.762222222223	0.0	0.0	14026.266944444444	0.0
311	37013.92166666667	25679.55638888889	0.0	0.0	14140.686666666666	0.0
312	37217.70527777778	25273.486666666668	0.0	0.0	14087.874722222223	0.0
313	37522.4425	26706.19138888889	0.0	0.0	14178.428333333333	0.0
314	37107.05194444444	25190.681944444445	0.0	0.0	14049.501944444444	0.0
315	37085.36083333333	26745.333055555555	0.0	0.0	14065.065555555555	0.0
316	37096.88916666667	25134.7575	0.0	0.0	14068.766111111112	0.0
317	37264.44583333333	26310.327777777777	0.0	0.0	13888.767777777777	0.0
318	37113.414722222224	25405.491388888888	0.0	0.0	13876.858055555556	0.0
319	37060.349444444444	26185.540555555555	0.0	0.0	13982.673888888889	0.0
320	37054.89805555555	25793.425277777777	0.0	0.0	13950.456944444444	0.0
321	37044.149722222224	26475.976666666666	0.0	0.0	13970.163888888888	0.0
322	37127.81888888889	25696.805	0.0	0.0	13992.049166666666	0.0
323	36909.20916666667	26105.652777777777	0.0	0.0	13986.856944444444	0.0
324	37078.61194444444	25922.241666666665	0.0	0.0	13893.65888888889	0.0
325	36957.4125	26486.858888888888	0.0	0.0	13927.036666666667	0.0
326	36895.92611111111	25317.395555555555	0.0	0.0	14030.611388888889	0.0
327	37053.44361111111	26581.405	0.0	0.0	13850.979444444445	0.0
328	36944.405	25567.306111111113	0.0	0.0	13887.686944444444	0.0
329	37049.431666666664	26530.77	0.0	0.0	13912.535	0.0
330	36977.71277777778	25946.336944444443	0.0	0.0	13848.622777777779	0.0
331	36886.63111111111	25949.335277777776	0.0	0.0	13992.470277777778	0.0
332	36942.98861111111	25578.289166666666	0.0	0.0	13862.671666666667	0.0
333	36969.01944444444	25825.666944444445	0.0	0.0	13914.020277777778	0.0
334	36706.36138888889	25570.82638888889	0.0	0.0	13923.551111111112	0.0
335	36778.07444444444	25661.88861111111	0.0	0.0	13889.71611111111	0.0
336	37090.59305555555	26200.039166666666	0.0	0.0	13851.999166666666	0.0
337	36858.99611111111	25349.329166666666	0.0	0.0	13809.8925	0.0
338	36889.4575	26823.57138888889	0.0	0.0	13762.538055555555	0.0
339	36824.073333333334	25404.41138888889	0.0	0.0	13771.434166666666	0.0
340	36815.848333333335	25982.596388888887	0.0	0.0	13930.488333333333	0.0
341	36708.93583333334	26013.95111111111	0.0	0.0	13850.203333333333	0.0
342	36817.9875	25830.889444444445	0.0	0.0	13903.039444444445	0.0
343	36773.95972222222	25955.811944444446	0.0	0.0	13846.370555555555	0.0
344	36942.003333333334	26010.801666666666	0.0	0.0	13850.377777777778	0.0
345	36591.548055555555	26170.049722222222	0.0	0.0	14019.944444444445	0.0
346	36581.8675	26519.299722222222	0.0	0.0	13827.569166666666	0.0
347	36640.84333333333	26068.651388888888	0.0	0.0	13910.849444444444	0.0
348	36587.2975	25983.854722222222	0.0	0.0	13897.93	0.0
349	36647.168333333335	26088.129166666666	0.0	0.0	13780.269166666667	0.0
350	36701.7675	25879.540555555555	0.0	0.0	13802.204722222223	0.0
351	36316.19888888889	24493.570555555554	0.0	0.0	14242.450277777778	0.0
352	36313.22305555556	25024.341944444444	0.0	0.0	14243.890833333333	0.0
353	36387.05472222222	24916.65638888889	0.0	0.0	14245.934444444445	0.0
354	36470.41111111111	25008.92	0.0	0.0	14246.60638888889	0.0
355	36500.12111111111	24825.066666666666	0.0	0.0	14254.233333333334	0.0
356	36545.1375	25040.395833333332	0.0	0.0	14240.583333333334	0.0
357	36523.744166666664	25045.54611111111	0.0	0.0	14247.06361111111	0.0
358	36617.26194444444	24555.0775	0.0	0.0	14236.574444444444	0.0
359	36421.75083333333	24960.713055555556	0.0	0.0	14264.648055555555	0.0
360	36695.86388888889	24790.918055555554	0.0	0.0	14253.342777777778	0.0
361	36651.128333333334	25153.77361111111	0.0	0.0	14254.601388888888	0.0
362	36791.543333333335	25090.718055555557	0.0	0.0	14245.417222222222	0.0
363	36602.353055555555	25162.088888888888	0.0	0.0	14248.554722222223	0.0
364	36671.280277777776	25019.703333333335	0.0	0.0	14244.456944444444	0.0
365	36607.265555555554	24886.365833333333	0.0	0.0	14265.3625	0.0
366	36818.561944444446	24920.630833333333	0.0	0.0	14224.100833333334	0.0
367	36630.256944444445	25082.29	0.0	0.0	14251.078055555556	0.0
368	36603.561944444446	24765.544166666667	0.0	0.0	14236.461944444445	0.0
369	36423.49555555556	25233.5425	0.0	0.0	14255.453611111112	0.0
370	36674.15833333333	25465.168333333335	0.0	0.0	14225.271944444445	0.0
371	36538.698333333334	24805.91222222222	0.0	0.0	14251.388888888889	0.0
372	36658.37333333334	25393.238055555557	0.0	0.0	14236.918055555556	0.0
