Iteration	pt	walk
870	1922158.379	42648.24078794195
871	1922123.46	42674.638399064126
872	1926306.747	42666.49027264476
873	1922969.348	42629.056305127895
874	1915604.245	42712.8316367864
875	1925793.12	42672.78965616547
876	1911870.517	42688.13923160094
877	1922080.113	42657.72319760775
878	1917565.676	42699.64830418944
879	1919662.515	42631.73055410527
880	1921753.496	42655.64393688636
881	1924420.106	42613.7562710571
882	1914635.915	42628.96279080774
883	1926203.454	42716.11742031843
884	1920572.132	42627.083602197104
885	1923654.24	42598.69172871483
886	1918355.669	42588.12700222356
887	1925735.698	42650.908602247626
888	1910071.018	42634.30598304585
889	1919780.763	42669.13418674123
890	1902811.065	42629.65588957794
891	1918204.061	42707.26309150593
892	1913516.401	42660.883119334045
893	1925088.827	42706.22262896993
894	1915908.937	42722.305114458926
895	1926070.328	42687.19187248259
896	1918629.577	42632.586036194836
897	1922101.922	42665.88793047827
898	1915681.084	42621.99814607613
899	1924698.932	42660.47073765136
900	1912583.089	42635.164860924575
901	1921598.002	42641.598687528116
902	1917461.674	42644.01724858223
903	1924530.539	42599.053982958714
904	1914912.282	42641.77210171326
905	1922224.452	42639.713983484595
906	1915030.515	42689.107295250324
907	1929670.492	42657.97082209794
908	1916504.959	42643.6513173831
909	1924141.285	42586.496335634445
910	1917638.481	42631.3841095783
911	1913621.873	42713.18359674628
912	1922143.481	42656.5798542364
913	1921279.822	42604.049679452604
914	1912530.433	42670.35265965643
915	1928244.104	42654.18335491385
916	1913558.664	42643.773613440775
917	1924605.967	42641.61339534917
918	1918436.751	42676.38598323207
919	1924085.568	42637.73905823288
920	1916462.045	42569.89422476901
921	1928951.043	42724.80109266223
922	1915361.73	42658.75446775561
923	1925965.259	42670.03384297254
924	1916014.944	42685.67383622
925	1931564.605	42662.949510712046
926	1915383.178	42620.2956647626
927	1919070.087	42634.48820577586
928	1912470.108	42610.9967809089
929	1924301.717	42648.25181880774
930	1920372.497	42664.485557305
931	1922156.096	42654.608070544426
932	1909465.142	42669.84750876538
933	1916600.129	42653.07040262449
934	1910978.197	42740.98526617544
935	1918929.987	42555.6002977914
936	1911959.184	42639.11439903456
937	1926402.852	42755.08045496368
938	1916678.839	42676.27686891124
939	1922012.817	42567.92005780652
940	1912377.863	42626.66915914307
941	1923541.066	42657.71308598079
942	1903114.551	42661.58574556902
943	1918722.116	42671.882646023645
944	1910521.355	42738.94399477943
945	1915028.98	42660.305596615566
946	1913075.546	42649.95246164363
947	1922999.142	42587.72175155769
948	1915462.072	42662.95594538374
949	1918606.068	42623.98150542677
950	1909986.096	42707.93706038806
951	1913806.378	42638.53411859964
952	1909705.267	42666.222424900654
953	1915473.731	42714.32995822894
954	1906585.221	42701.4068590707
955	1921035.256	42615.42657901208
956	1917939.958	42673.273613885176
957	1927626.118	42644.378400930254
958	1915245.779	42586.73327664559
959	1923161.482	42705.45514576764
960	1912475.337	42652.27842761639
961	1927863.126	42644.21180526013
962	1917547.229	42638.18767407266
963	1921878.13	42641.27246625508
964	1918123.581	42594.06564420119
965	1927758.813	42618.756486007245
966	1917943.36	42611.58993068723
967	1927577.232	42641.26878929982
968	1918730.772	42631.9809363119
969	1925904.958	42619.10476901186
970	1911233.261	42684.2497757611
971	1920093.13	42664.66302289134
972	1917253.835	42732.457916925225
973	1917801.446	42689.19897109286
974	1920749.704	42632.95821940864
975	1929678.064	42662.343491590276
976	1916364.957	42593.2157514565
977	1922800.196	42643.408289087
978	1912829.602	42677.58607137098
979	1924982.222	42646.087316915495
980	1911931.465	42639.12083370627
981	1922989.686	42638.27454400486
982	1904947.722	42623.633596868094
983	1924455.601	42610.42109666805
984	1914738.375	42722.328630824835
985	1931058.808	42587.823366703735
986	1921866.414	42683.35430491893
987	1923988.911	42667.75792670074
988	1916987.412	42660.47901080071
989	1928702.032	42722.470530495375
990	1918639.969	42683.16472827841
991	1926413.825	42687.76530744086
992	1913369.034	42634.049166167526
993	1924494.556	42675.34200469038
994	1912249.298	42644.37564321382
995	1928343.5	42662.617774006096
996	1912846.091	42615.20288179032
997	1923169.958	42679.042766671955
998	1914116.801	42659.84817223093
999	1924965.482	42755.10737328419
1000	1915686.994	42603.97003692643
