x	y	total	home	work
4511935.0	5347670.0	1665	1119	546
4504581.0	5341783.5	1055	694	361
4491178.5	5342258.5	781	516	265
4496678.5	5369763.0	382	264	118
4503278.5	5350340.5	514	331	183
4484340.5	5357249.0	22113	14733	7380
4481427.0	5362646.0	2133	1416	717
4498550.0	5353614.5	1003	666	337
4485942.0	5337060.0	1110	720	390
4493682.5	5351729.0	7646	5010	2636
4499590.5	5359250.5	629	409	220
4488325.5	5355454.0	2222	1474	748
4467859.0	5331594.0	27424	18279	9145
4509783.0	5356190.0	1153	764	389
4511233.5	5348363.0	977	633	344
4489838.5	5339512.0	2733	1818	915
4505875.0	5356669.0	435	290	145
4499477.0	5362687.5	682	412	270
4497776.0	5346844.0	814	539	275
4510174.0	5342884.0	886	586	300
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	520	350	170
4497936.0	5365234.5	382	245	137
4495707.0	5344803.5	1332	882	450
4485864.0	5343176.0	1040	690	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	738	488	250
4488588.0	5348786.0	1281	846	435
