# iteration; 0.0; 900.0; 1800.0; 2700.0; 3600.0; 4500.0; 5400.0; 6300.0; 7200.0; 8100.0; 9000.0; 9900.0; 10800.0; 11700.0; 12600.0; 13500.0; 14400.0; 15300.0; 16200.0; 17100.0; 18000.0; 18900.0; 19800.0; 20700.0; 21600.0; 22500.0; 23400.0; 24300.0; 25200.0; 26100.0; 27000.0; 27900.0; 28800.0; 29700.0; 30600.0; 31500.0; 32400.0; 33300.0; 34200.0; 35100.0; 36000.0; 36900.0; 37800.0; 38700.0; 39600.0; 40500.0; 41400.0; 42300.0; 43200.0; 44100.0; 45000.0; 45900.0; 46800.0; 47700.0; 48600.0; 49500.0; 50400.0; 51300.0; 52200.0; 53100.0; 54000.0; 54900.0; 55800.0; 56700.0; 57600.0; 58500.0; 59400.0; 60300.0; 61200.0; 62100.0; 63000.0; 63900.0; 64800.0; 65700.0; 66600.0; 67500.0; 68400.0; 69300.0; 70200.0; 71100.0; 72000.0; 72900.0; 73800.0; 74700.0; 75600.0; 76500.0; 77400.0; 78300.0; 79200.0; 80100.0; 81000.0; 81900.0; 82800.0; 83700.0; 84600.0; 85500.0; 86400.0; 87300.0; 88200.0; 89100.0; 90000.0; 90900.0; 91800.0; 92700.0; 93600.0; 94500.0; 95400.0; 96300.0; 97200.0; 98100.0; 99000.0; 99900.0; 100800.0; 101700.0; 102600.0; 103500.0; 104400.0; 105300.0; 106200.0; 107100.0
10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7446; 7754; 8633; 12678; 8173; 6671; 8968; 8876; 7509; 7845; 9589; 8193; 3544; 4548; 3804; 3716; 4488; 5053; 5809; 5413; 3751; 3432; 1521; 3705; 473; 722; 732; 617; 745; 672; 623; 573; 7989; 7836; 8063; 11750; 7475; 7994; 8917; 8588; 8266; 7896; 9293; 8270; 3155; 4772; 5280; 1122; 4200; 4321; 4893; 5053; 3609; 1527; 2357; 1005; 304; 272; 377; 338; 300; 310; 352; 264; 287; 250; 265; 233; 166; 144; 127; 129; 92; 108; 75; 72; 71; 74; 64; 70; 75; 87; 76; 63; 63; 60; 52; 43; 43; 50; 69; 67; 44; 29; 31; 48
11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7444; 7750; 8629; 12703; 8161; 6691; 8950; 8903; 7478; 7882; 9596; 8152; 3577; 4503; 3775; 3785; 4489; 5058; 5792; 5429; 3767; 3410; 1537; 3714; 474; 721; 734; 635; 755; 680; 658; 547; 8000; 7839; 8093; 11818; 7546; 8069; 8892; 8682; 8365; 7800; 9419; 8350; 3179; 4751; 5354; 1198; 4238; 4365; 4998; 5067; 3660; 1633; 2213; 1173; 281; 269; 368; 340; 274; 307; 346; 250; 255; 223; 265; 206; 161; 112; 119; 108; 91; 111; 77; 74; 74; 69; 65; 69; 75; 83; 73; 55; 66; 60; 52; 36; 42; 51; 67; 63; 44; 28; 36; 43
12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7412; 7704; 8702; 12512; 8111; 6642; 8891; 8873; 7408; 7772; 9510; 8146; 3468; 4470; 3749; 3711; 4501; 5007; 5726; 5593; 3856; 3316; 1579; 3630; 483; 719; 702; 633; 729; 740; 652; 673; 8115; 7941; 8137; 11961; 7568; 8104; 8812; 8696; 8296; 7907; 9130; 8184; 3180; 4644; 5340; 1085; 4209; 4227; 4870; 5112; 3671; 1507; 2455; 1026; 284; 270; 365; 349; 277; 307; 334; 237; 258; 232; 252; 214; 158; 131; 121; 111; 93; 111; 76; 72; 73; 73; 65; 72; 74; 88; 77; 56; 58; 59; 50; 39; 43; 52; 68; 70; 46; 28; 31; 40
13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7430; 7706; 8679; 12556; 8064; 6621; 8978; 8769; 7393; 7817; 9401; 8206; 3386; 4624; 3775; 3396; 4471; 5007; 5949; 5500; 4230; 2891; 1572; 3611; 489; 747; 695; 625; 794; 723; 679; 554; 8047; 7894; 8167; 12042; 7502; 8102; 8866; 8683; 8349; 7917; 9147; 8175; 3107; 4789; 5183; 873; 4272; 4372; 4742; 5156; 3613; 1373; 2738; 948; 345; 306; 399; 339; 291; 310; 332; 248; 242; 227; 249; 210; 162; 130; 119; 112; 93; 111; 79; 76; 74; 76; 70; 71; 74; 87; 77; 60; 60; 58; 50; 39; 46; 48; 67; 69; 45; 30; 31; 44
14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7459; 7751; 8775; 12610; 8063; 6736; 8951; 8826; 7558; 7923; 9557; 8078; 3506; 4680; 4363; 2397; 4526; 5043; 5715; 5690; 4526; 2838; 2084; 2722; 484; 755; 701; 658; 806; 760; 690; 664; 8077; 8032; 8312; 12155; 7609; 8089; 9001; 8531; 8254; 7998; 9068; 8201; 3077; 4988; 5029; 1289; 4282; 4275; 4970; 5028; 3696; 1509; 2532; 988; 337; 320; 356; 359; 330; 323; 315; 254; 218; 225; 251; 209; 146; 113; 125; 109; 91; 111; 73; 73; 79; 71; 67; 70; 78; 96; 77; 63; 62; 65; 53; 40; 43; 50; 70; 68; 40; 31; 32; 41
15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7473; 7763; 8760; 12610; 8028; 6768; 8988; 8821; 7591; 7880; 9570; 7952; 3442; 4770; 4624; 1801; 4490; 5005; 5519; 5938; 4104; 2866; 3182; 2001; 493; 726; 719; 651; 835; 764; 688; 609; 8046; 7947; 8353; 12258; 7508; 8055; 9043; 8635; 8390; 8128; 9028; 8226; 3002; 4939; 5412; 1168; 4289; 4253; 4878; 5545; 3394; 1296; 3244; 457; 352; 357; 428; 362; 351; 352; 332; 271; 240; 236; 217; 187; 144; 109; 119; 109; 95; 116; 67; 73; 73; 72; 67; 69; 74; 84; 73; 64; 70; 63; 56; 40; 46; 48; 66; 70; 42; 29; 29; 42
16; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7489; 7807; 8777; 12622; 8032; 6794; 8959; 8926; 7651; 7889; 9518; 7975; 3421; 4783; 4762; 1504; 4427; 4944; 5498; 6355; 3782; 2649; 3617; 1681; 471; 735; 718; 666; 808; 765; 721; 651; 8157; 8038; 8282; 12278; 7545; 8135; 8994; 8661; 8365; 8125; 9082; 8312; 2949; 5100; 5330; 1146; 4350; 4281; 5014; 5210; 3767; 1529; 2402; 959; 297; 282; 368; 312; 326; 315; 309; 225; 248; 233; 237; 183; 137; 116; 127; 109; 91; 115; 76; 81; 67; 73; 62; 71; 74; 84; 73; 63; 62; 58; 48; 36; 44; 48; 69; 71; 43; 26; 27; 45
17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7495; 7766; 8715; 12667; 8056; 6794; 8923; 8865; 7739; 7827; 9452; 7984; 3424; 4671; 4795; 1384; 4469; 4922; 5451; 6464; 3886; 2637; 3587; 1579; 532; 761; 712; 665; 852; 773; 648; 693; 8150; 8059; 8320; 12313; 7529; 8091; 9044; 8783; 8443; 8008; 9164; 8275; 3044; 4926; 5356; 1284; 4396; 4312; 4921; 5332; 3597; 1364; 2949; 788; 294; 302; 400; 367; 341; 312; 308; 226; 255; 230; 215; 194; 137; 112; 123; 112; 99; 113; 73; 66; 75; 71; 68; 68; 72; 86; 78; 59; 60; 59; 49; 40; 42; 48; 62; 70; 41; 31; 29; 34
18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7515; 7762; 8756; 12664; 8053; 6813; 8986; 8847; 7711; 7874; 9402; 8004; 3363; 4742; 4505; 1361; 4413; 4890; 5523; 5984; 4421; 2911; 2691; 2059; 520; 788; 716; 669; 803; 784; 638; 662; 8201; 7971; 8252; 12295; 7529; 8077; 9012; 8829; 8467; 8073; 9230; 8265; 2951; 5208; 5328; 1162; 4340; 4324; 4982; 5101; 3753; 1534; 2529; 1011; 286; 273; 379; 346; 302; 303; 319; 234; 243; 235; 225; 178; 140; 116; 120; 112; 96; 109; 73; 70; 77; 79; 62; 77; 75; 84; 72; 53; 65; 57; 50; 39; 42; 47; 69; 68; 41; 28; 31; 39
19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7533; 7791; 8778; 12640; 8084; 6781; 8980; 8888; 7736; 7916; 9371; 8035; 3368; 4672; 4883; 1243; 4511; 4887; 5458; 6496; 3976; 2508; 3963; 1245; 550; 808; 687; 673; 869; 775; 751; 568; 8144; 8017; 8283; 12332; 7526; 8269; 9040; 8680; 8454; 7926; 9178; 8284; 2992; 5044; 5325; 1060; 4308; 4441; 4872; 5210; 3758; 1402; 2624; 932; 312; 331; 382; 328; 326; 309; 301; 244; 250; 238; 228; 170; 138; 113; 130; 119; 97; 113; 72; 72; 75; 75; 64; 72; 76; 88; 74; 60; 64; 60; 53; 41; 43; 50; 69; 69; 40; 30; 31; 40
20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7552; 7831; 8762; 12639; 8097; 6774; 8964; 8882; 7722; 7939; 9352; 8016; 3501; 4653; 4565; 1517; 4545; 4916; 5649; 5949; 4500; 2948; 2653; 1939; 507; 793; 666; 691; 837; 821; 695; 538; 8103; 7941; 8345; 12368; 7587; 8128; 9050; 8670; 8372; 8015; 9155; 8264; 3017; 5086; 5198; 1161; 4267; 4556; 4834; 5028; 3950; 1597; 1982; 1066; 314; 314; 359; 338; 315; 309; 321; 231; 255; 220; 224; 184; 137; 123; 129; 115; 96; 111; 73; 72; 74; 76; 65; 70; 76; 86; 73; 59; 60; 62; 53; 37; 45; 48; 71; 68; 46; 25; 29; 39
21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7570; 7816; 8794; 12677; 8114; 6794; 9015; 8970; 7788; 7951; 9448; 8032; 3574; 4744; 4570; 1522; 4484; 4953; 5702; 5934; 4662; 2634; 2734; 1994; 536; 798; 724; 675; 837; 833; 674; 595; 8096; 7986; 8320; 12453; 7498; 8280; 9061; 8659; 8458; 7920; 9191; 8326; 2958; 5170; 5215; 1349; 4362; 4317; 5152; 5083; 3862; 1770; 2261; 942; 324; 330; 400; 366; 330; 302; 325; 229; 267; 227; 232; 184; 151; 120; 128; 108; 91; 115; 79; 71; 81; 76; 67; 80; 74; 88; 76; 65; 62; 63; 55; 41; 44; 49; 69; 69; 42; 27; 29; 39
22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7577; 7845; 8790; 12690; 8089; 6820; 9018; 8968; 7862; 7886; 9448; 8015; 3561; 4835; 4540; 1375; 4553; 4934; 5603; 5931; 4577; 2958; 2559; 2051; 562; 793; 746; 703; 782; 800; 682; 595; 8107; 7966; 8369; 12413; 7573; 8226; 9021; 8763; 8416; 8022; 9222; 8334; 3000; 5162; 5242; 1205; 4385; 4328; 5071; 5050; 3823; 1676; 2413; 1043; 364; 301; 386; 339; 366; 334; 312; 225; 246; 203; 201; 187; 140; 113; 123; 116; 105; 110; 73; 77; 74; 80; 77; 70; 77; 89; 79; 61; 61; 62; 60; 45; 44; 51; 68; 74; 43; 30; 32; 43
23; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7610; 7852; 8831; 12730; 8072; 6911; 9037; 8974; 7918; 8009; 9418; 8033; 3619; 4822; 4590; 1380; 4575; 5000; 5560; 6321; 4279; 2667; 3259; 1806; 574; 787; 813; 707; 802; 811; 612; 510; 8077; 7938; 8330; 12361; 7564; 8298; 9044; 8784; 8541; 8174; 9251; 8414; 3104; 5213; 5213; 1524; 4595; 4370; 5312; 5174; 4039; 1865; 2167; 1169; 387; 406; 442; 411; 404; 317; 315; 225; 249; 227; 232; 187; 151; 122; 130; 109; 103; 118; 71; 76; 79; 77; 64; 79; 74; 91; 73; 63; 70; 65; 60; 44; 51; 45; 66; 70; 49; 32; 31; 44
24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7614; 7877; 8799; 12807; 8113; 6922; 9080; 9013; 7986; 8006; 9488; 8049; 3624; 4845; 4778; 1289; 4597; 4996; 5543; 6611; 3956; 2485; 4173; 1256; 597; 795; 851; 702; 756; 695; 596; 512; 8032; 7932; 8370; 12390; 7516; 8225; 9042; 8785; 8508; 8056; 9345; 8495; 3070; 5043; 5345; 1448; 4534; 4368; 5108; 5778; 3331; 1463; 3523; 703; 398; 369; 437; 400; 340; 322; 300; 248; 261; 232; 252; 189; 170; 126; 122; 129; 110; 122; 90; 88; 90; 76; 68; 72; 74; 94; 75; 58; 60; 63; 59; 38; 46; 47; 66; 72; 51; 26; 31; 39
25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7632; 7905; 8806; 12852; 8122; 6998; 9113; 9060; 7990; 8018; 9548; 8070; 3585; 4974; 4632; 1262; 4535; 5028; 5564; 6722; 3855; 2517; 4072; 1381; 600; 755; 785; 692; 733; 608; 501; 465; 8080; 7889; 8374; 12307; 7624; 8138; 9071; 8787; 8452; 8019; 9318; 8512; 3024; 4916; 5396; 1233; 4463; 4442; 5164; 6031; 3092; 1392; 3751; 537; 442; 405; 424; 379; 337; 296; 303; 254; 266; 255; 250; 203; 151; 116; 130; 121; 108; 112; 85; 92; 84; 80; 66; 74; 74; 90; 74; 63; 62; 64; 56; 35; 45; 47; 70; 74; 42; 29; 30; 41
26; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7625; 7894; 8834; 12792; 8158; 7039; 9142; 9015; 8050; 8070; 9499; 8107; 3606; 4810; 4958; 1218; 4616; 5060; 5539; 6589; 4162; 2482; 4173; 1247; 620; 806; 787; 736; 741; 622; 555; 470; 8074; 7902; 8383; 12395; 7626; 8287; 9101; 8767; 8550; 8069; 9409; 8472; 3120; 5007; 5254; 1386; 4477; 4285; 5205; 4991; 4026; 1804; 2280; 1118; 401; 350; 455; 347; 376; 300; 355; 244; 306; 227; 284; 206; 197; 113; 132; 137; 108; 109; 81; 84; 81; 83; 72; 72; 74; 91; 76; 58; 63; 69; 60; 35; 47; 47; 71; 73; 41; 32; 28; 44
27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7664; 7901; 8843; 12795; 8136; 7091; 9118; 9072; 8046; 8070; 9541; 8042; 3632; 4932; 4616; 1334; 4695; 5004; 5664; 6296; 4260; 2673; 3397; 1915; 677; 777; 819; 710; 704; 639; 510; 482; 8090; 8004; 8446; 12356; 7569; 8179; 8987; 8783; 8433; 8132; 9231; 8389; 3007; 5006; 5385; 1053; 4459; 4472; 5084; 6088; 2864; 1290; 3812; 536; 466; 406; 442; 396; 363; 330; 327; 276; 295; 245; 314; 240; 167; 137; 129; 145; 99; 122; 90; 85; 80; 79; 69; 69; 75; 87; 70; 63; 60; 65; 53; 36; 46; 50; 71; 74; 47; 27; 30; 39
28; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7626; 7889; 8791; 12848; 8191; 7007; 9119; 9104; 8086; 8039; 9654; 8097; 3689; 4944; 4663; 1367; 4666; 5133; 5645; 6156; 4571; 3076; 2727; 1955; 625; 819; 839; 712; 728; 597; 543; 428; 8133; 7986; 8424; 12515; 7607; 8261; 9056; 8882; 8584; 8040; 9399; 8540; 3069; 4870; 5170; 1388; 4459; 4423; 5180; 5119; 3972; 1752; 2412; 1087; 459; 364; 437; 380; 367; 333; 329; 290; 286; 258; 263; 218; 155; 116; 130; 125; 105; 113; 82; 91; 84; 81; 76; 72; 76; 92; 73; 57; 62; 66; 53; 41; 46; 48; 70; 71; 45; 26; 31; 38
29; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7675; 7908; 8831; 12817; 8163; 7106; 9177; 9092; 8047; 8096; 9605; 8150; 3564; 4952; 4645; 1382; 4722; 5155; 5591; 6090; 4621; 3069; 2762; 2076; 652; 736; 835; 719; 726; 667; 509; 502; 8114; 8052; 8435; 12321; 7574; 8180; 9109; 8778; 8427; 8020; 9443; 8382; 3014; 4999; 5309; 1009; 4389; 4468; 5029; 6208; 2709; 1254; 3822; 470; 412; 378; 455; 351; 375; 319; 325; 271; 272; 268; 258; 234; 151; 154; 132; 153; 108; 110; 89; 82; 83; 83; 67; 72; 71; 87; 74; 67; 60; 60; 56; 37; 46; 46; 69; 73; 45; 27; 26; 41
